wspd,station_id,lat,lon,date
8.957142857142857,72281,32.8167,-115.65,2008-11-02
17.385714285714283,72281,32.8167,-115.65,2008-11-09
7.785714285714286,72281,32.8167,-115.65,2008-11-16
6.014285714285714,72281,32.8167,-115.65,2008-11-23
9.242857142857144,72281,32.8167,-115.65,2008-11-30
6.371428571428572,72281,32.8167,-115.65,2008-12-07
15.142857142857142,72281,32.8167,-115.65,2008-12-14
8.428571428571429,72281,32.8167,-115.65,2008-12-21
14.200000000000001,72281,32.8167,-115.65,2008-12-28
8.014285714285714,72281,32.8167,-115.65,2009-01-04
7.714285714285714,72281,32.8167,-115.65,2009-01-11
9.200000000000001,72281,32.8167,-115.65,2009-01-18
10.557142857142859,72281,32.8167,-115.65,2009-01-25
10.857142857142858,72281,32.8167,-115.65,2009-02-01
11.12857142857143,72281,32.8167,-115.65,2009-02-08
14.642857142857142,72281,32.8167,-115.65,2009-02-15
10.442857142857141,72281,32.8167,-115.65,2009-02-22
10.071428571428571,72281,32.8167,-115.65,2009-03-01
18.87142857142857,72281,32.8167,-115.65,2009-03-08
13.528571428571428,72281,32.8167,-115.65,2009-03-15
12.514285714285714,72281,32.8167,-115.65,2009-03-22
15.314285714285715,72281,32.8167,-115.65,2009-03-29
16.242857142857144,72281,32.8167,-115.65,2009-04-05
18.82857142857143,72281,32.8167,-115.65,2009-04-12
17.485714285714288,72281,32.8167,-115.65,2009-04-19
19.657142857142855,72281,32.8167,-115.65,2009-04-26
16.757142857142856,72281,32.8167,-115.65,2009-05-03
10.428571428571429,72281,32.8167,-115.65,2009-05-10
9.685714285714285,72281,32.8167,-115.65,2009-05-17
13.885714285714286,72281,32.8167,-115.65,2009-05-24
9.814285714285715,72281,32.8167,-115.65,2009-05-31
19.933333333333334,72281,32.8167,-115.65,2009-06-07
26.957142857142856,72281,32.8167,-115.65,2009-06-14
16.285714285714285,72281,32.8167,-115.65,2009-06-21
8.342857142857143,72281,32.8167,-115.65,2009-06-28
10.857142857142858,72281,32.8167,-115.65,2009-07-05
14.099999999999998,72281,32.8167,-115.65,2009-07-12
11.428571428571429,72281,32.8167,-115.65,2009-07-19
11.12857142857143,72281,32.8167,-115.65,2009-07-26
11.714285714285714,72281,32.8167,-115.65,2009-08-02
13.014285714285714,72281,32.8167,-115.65,2009-08-09
12.4,72281,32.8167,-115.65,2009-08-16
8.942857142857143,72281,32.8167,-115.65,2009-08-23
9.428571428571429,72281,32.8167,-115.65,2009-08-30
9.77142857142857,72281,32.8167,-115.65,2009-09-06
11.328571428571427,72281,32.8167,-115.65,2009-09-13
11.0,72281,32.8167,-115.65,2009-09-20
8.22857142857143,72281,32.8167,-115.65,2009-09-27
20.37142857142857,72281,32.8167,-115.65,2009-10-04
9.242857142857144,72281,32.8167,-115.65,2009-10-11
11.571428571428571,72281,32.8167,-115.65,2009-10-18
12.614285714285714,72281,32.8167,-115.65,2009-10-25
14.242857142857144,72281,32.8167,-115.65,2009-11-01
5.614285714285714,72281,32.8167,-115.65,2009-11-08
12.928571428571429,72281,32.8167,-115.65,2009-11-15
6.371428571428572,72281,32.8167,-115.65,2009-11-22
