tavg,station_id,lat,lon,date
14.935714285714285,72281,32.8167,-115.65,2009-02-08
11.421428571428573,72281,32.8167,-115.65,2009-02-15
15.764285714285714,72281,32.8167,-115.65,2009-02-22
19.635714285714283,72281,32.8167,-115.65,2009-03-01
18.3,72281,32.8167,-115.65,2009-03-08
16.685714285714287,72281,32.8167,-115.65,2009-03-15
20.707142857142856,72281,32.8167,-115.65,2009-03-22
18.900000000000002,72281,32.8167,-115.65,2009-03-29
18.014285714285712,72281,32.8167,-115.65,2009-04-05
19.064285714285713,72281,32.8167,-115.65,2009-04-12
20.25714285714286,72281,32.8167,-115.65,2009-04-19
24.728571428571428,72281,32.8167,-115.65,2009-04-26
23.328571428571426,72281,32.8167,-115.65,2009-05-03
28.27857142857143,72281,32.8167,-115.65,2009-05-10
27.685714285714287,72281,32.8167,-115.65,2009-05-17
29.87857142857143,72281,32.8167,-115.65,2009-05-24
27.378571428571426,72281,32.8167,-115.65,2009-05-31
27.875,72281,32.8167,-115.65,2009-06-07
26.54285714285714,72281,32.8167,-115.65,2009-06-14
28.92142857142857,72281,32.8167,-115.65,2009-06-21
31.164285714285715,72281,32.8167,-115.65,2009-06-28
34.4,72281,32.8167,-115.65,2009-07-05
34.00714285714286,72281,32.8167,-115.65,2009-07-12
35.864285714285714,72281,32.8167,-115.65,2009-07-19
35.228571428571435,72281,32.8167,-115.65,2009-07-26
34.792857142857144,72281,32.8167,-115.65,2009-08-02
32.74285714285714,72281,32.8167,-115.65,2009-08-09
32.97857142857143,72281,32.8167,-115.65,2009-08-16
32.85,72281,32.8167,-115.65,2009-08-23
34.128571428571426,72281,32.8167,-115.65,2009-08-30
33.292857142857144,72281,32.8167,-115.65,2009-09-06
33.17857142857143,72281,32.8167,-115.65,2009-09-13
30.207142857142856,72281,32.8167,-115.65,2009-09-20
30.199999999999996,72281,32.8167,-115.65,2009-09-27
26.271428571428572,72281,32.8167,-115.65,2009-10-04
21.321428571428573,72281,32.8167,-115.65,2009-10-11
25.157142857142855,72281,32.8167,-115.65,2009-10-18
24.2,72281,32.8167,-115.65,2009-10-25
18.821428571428573,72281,32.8167,-115.65,2009-11-01
21.585714285714285,72281,32.8167,-115.65,2009-11-08
19.678571428571427,72281,32.8167,-115.65,2009-11-15
15.450000000000001,72281,32.8167,-115.65,2009-11-22
15.0,72281,32.8167,-115.65,2009-11-29
13.335714285714285,72281,32.8167,-115.65,2009-12-06
11.12142857142857,72281,32.8167,-115.65,2009-12-13
14.242857142857144,72281,32.8167,-115.65,2009-12-20
10.828571428571427,72281,32.8167,-115.65,2009-12-27
12.171428571428573,72281,32.8167,-115.65,2010-01-03
13.814285714285713,72281,32.8167,-115.65,2010-01-10
15.385714285714286,72281,32.8167,-115.65,2010-01-17
12.15,72281,32.8167,-115.65,2010-01-24
13.535714285714286,72281,32.8167,-115.65,2010-01-31
14.87142857142857,72281,32.8167,-115.65,2010-02-07
14.321428571428571,72281,32.8167,-115.65,2010-02-14
17.064285714285713,72281,32.8167,-115.65,2010-02-21
15.035714285714286,72281,32.8167,-115.65,2010-02-28
15.171428571428573,72281,32.8167,-115.65,2010-03-07
14.571428571428571,72281,32.8167,-115.65,2010-03-14
19.292857142857144,72281,32.8167,-115.65,2010-03-21
18.892857142857142,72281,32.8167,-115.65,2010-03-28
18.335714285714285,72281,32.8167,-115.65,2010-04-04
18.650000000000002,72281,32.8167,-115.65,2010-04-11
20.2,72281,32.8167,-115.65,2010-04-18
19.521428571428572,72281,32.8167,-115.65,2010-04-25
21.414285714285715,72281,32.8167,-115.65,2010-05-02
25.400000000000002,72281,32.8167,-115.65,2010-05-09
23.107142857142858,72281,32.8167,-115.65,2010-05-16
24.364285714285717,72281,32.8167,-115.65,2010-05-23
23.485714285714288,72281,32.8167,-115.65,2010-05-30
28.22142857142857,72281,32.8167,-115.65,2010-06-06
28.842857142857145,72281,32.8167,-115.65,2010-06-13
29.52857142857143,72281,32.8167,-115.65,2010-06-20
30.271428571428572,72281,32.8167,-115.65,2010-06-27
32.15714285714286,72281,32.8167,-115.65,2010-07-04
32.142857142857146,72281,32.8167,-115.65,2010-07-11
35.542857142857144,72281,32.8167,-115.65,2010-07-18
35.19285714285714,72281,32.8167,-115.65,2010-07-25
33.221428571428575,72281,32.8167,-115.65,2010-08-01
32.97857142857143,72281,32.8167,-115.65,2010-08-08
31.978571428571428,72281,32.8167,-115.65,2010-08-15
35.47857142857143,72281,32.8167,-115.65,2010-08-22
34.41428571428571,72281,32.8167,-115.65,2010-08-29
31.099999999999998,72281,32.8167,-115.65,2010-09-05
28.192857142857143,72281,32.8167,-115.65,2010-09-12
30.357142857142858,72281,32.8167,-115.65,2010-09-19
29.714285714285715,72281,32.8167,-115.65,2010-09-26
29.714285714285715,72281,32.8167,-115.65,2010-10-03
23.00714285714286,72281,32.8167,-115.65,2010-10-10
27.707142857142856,72281,32.8167,-115.65,2010-10-17
20.67142857142857,72281,32.8167,-115.65,2010-10-24
20.12857142857143,72281,32.8167,-115.65,2010-10-31
22.650000000000002,72281,32.8167,-115.65,2010-11-07
16.771428571428572,72281,32.8167,-115.65,2010-11-14
18.585714285714285,72281,32.8167,-115.65,2010-11-21
11.035714285714286,72281,32.8167,-115.65,2010-11-28
9.75,72281,32.8167,-115.65,2010-12-05
14.166666666666666,72281,32.8167,-115.65,2010-12-26
9.978571428571428,72281,32.8167,-115.65,2011-01-02
11.007142857142856,72281,32.8167,-115.65,2011-01-09
13.814285714285715,72281,32.8167,-115.65,2011-01-16
16.35,72281,32.8167,-115.65,2011-01-23
13.87142857142857,72281,32.8167,-115.65,2011-01-30
10.5,72281,32.8167,-115.65,2011-02-06
13.707142857142857,72281,32.8167,-115.65,2011-02-13
15.357142857142858,72281,32.8167,-115.65,2011-02-20
12.485714285714286,72281,32.8167,-115.65,2011-02-27
16.435714285714287,72281,32.8167,-115.65,2011-03-06
19.114285714285717,72281,32.8167,-115.65,2011-03-13
21.021428571428572,72281,32.8167,-115.65,2011-03-20
16.02142857142857,72281,32.8167,-115.65,2011-03-27
24.285714285714285,72281,32.8167,-115.65,2011-04-03
18.37857142857143,72281,32.8167,-115.65,2011-04-10
21.714285714285715,72281,32.8167,-115.65,2011-04-17
24.12857142857143,72281,32.8167,-115.65,2011-04-24
22.607142857142858,72281,32.8167,-115.65,2011-05-01
24.235714285714288,72281,32.8167,-115.65,2011-05-08
22.928571428571427,72281,32.8167,-115.65,2011-05-15
21.542857142857144,72281,32.8167,-115.65,2011-05-22
24.400000000000002,72281,32.8167,-115.65,2011-05-29
24.37142857142857,72281,32.8167,-115.65,2011-06-05
26.50714285714286,72281,32.8167,-115.65,2011-06-12
31.264285714285712,72281,32.8167,-115.65,2011-06-19
32.107142857142854,72281,32.8167,-115.65,2011-06-26
32.892857142857146,72281,32.8167,-115.65,2011-07-03
34.285714285714285,72281,32.8167,-115.65,2011-07-10
30.599999999999998,72281,32.8167,-115.65,2011-07-17
33.17857142857143,72281,32.8167,-115.65,2011-07-24
33.45,72281,32.8167,-115.65,2011-07-31
34.635714285714286,72281,32.8167,-115.65,2011-08-07
32.885714285714286,72281,32.8167,-115.65,2011-08-14
33.34285714285714,72281,32.8167,-115.65,2011-08-21
36.07142857142857,72281,32.8167,-115.65,2011-08-28
35.114285714285714,72281,32.8167,-115.65,2011-09-04
33.22142857142857,72281,32.8167,-115.65,2011-09-11
28.271428571428572,72281,32.8167,-115.65,2011-09-18
31.521428571428572,72281,32.8167,-115.65,2011-09-25
29.12857142857143,72281,32.8167,-115.65,2011-10-02
21.87142857142857,72281,32.8167,-115.65,2011-10-09
25.99285714285714,72281,32.8167,-115.65,2011-10-16
26.45,72281,32.8167,-115.65,2011-10-23
21.72,72281,32.8167,-115.65,2011-10-30
10.0,72281,32.8167,-115.65,2011-12-11
10.833333333333334,72281,32.8167,-115.65,2011-12-25
12.742857142857144,72281,32.8167,-115.65,2012-01-01
15.514285714285714,72281,32.8167,-115.65,2012-01-08
12.12857142857143,72281,32.8167,-115.65,2012-01-15
12.135714285714286,72281,32.8167,-115.65,2012-01-22
14.764285714285714,72281,32.8167,-115.65,2012-01-29
13.571428571428571,72281,32.8167,-115.65,2012-02-05
16.235714285714284,72281,32.8167,-115.65,2012-02-12
13.807142857142859,72281,32.8167,-115.65,2012-02-19
16.62857142857143,72281,32.8167,-115.65,2012-02-26
14.114285714285714,72281,32.8167,-115.65,2012-03-04
15.835714285714285,72281,32.8167,-115.65,2012-03-11
17.464285714285715,72281,32.8167,-115.65,2012-03-18
17.064285714285713,72281,32.8167,-115.65,2012-03-25
19.135714285714283,72281,32.8167,-115.65,2012-04-01
19.014285714285712,72281,32.8167,-115.65,2012-04-08
18.428571428571427,72281,32.8167,-115.65,2012-04-15
24.92142857142857,72281,32.8167,-115.65,2012-04-22
24.321428571428573,72281,32.8167,-115.65,2012-04-29
24.564285714285713,72281,32.8167,-115.65,2012-05-06
27.02857142857143,72281,32.8167,-115.65,2012-05-13
28.928571428571427,72281,32.8167,-115.65,2012-05-20
26.671428571428574,72281,32.8167,-115.65,2012-05-27
29.885714285714283,72281,32.8167,-115.65,2012-06-03
28.185714285714283,72281,32.8167,-115.65,2012-06-10
29.407142857142855,72281,32.8167,-115.65,2012-06-17
31.992857142857144,72281,32.8167,-115.65,2012-06-24
32.49285714285714,72281,32.8167,-115.65,2012-07-01
31.064285714285713,72281,32.8167,-115.65,2012-07-08
33.22857142857143,72281,32.8167,-115.65,2012-07-15
32.66428571428572,72281,32.8167,-115.65,2012-07-22
33.65,72281,32.8167,-115.65,2012-07-29
32.035714285714285,72281,32.8167,-115.65,2012-08-05
36.464285714285715,72281,32.8167,-115.65,2012-08-12
34.02142857142857,72281,32.8167,-115.65,2012-08-19
33.56428571428571,72281,32.8167,-115.65,2012-08-26
33.76428571428571,72281,32.8167,-115.65,2012-09-02
33.42142857142857,72281,32.8167,-115.65,2012-09-09
30.564285714285713,72281,32.8167,-115.65,2012-09-16
32.82857142857143,72281,32.8167,-115.65,2012-09-23
30.235714285714288,72281,32.8167,-115.65,2012-09-30
